chromosome,transcriptID
6,ENST00000682222
6,ENST00000687579
6,ENST00000692270
6,ENST00000683903
6,ENST00000674657
6,ENST00000368060
6,ENST00000368068
6,ENST00000676037
6,ENST00000682115
6,ENST00000681975
6,ENST00000689952
6,ENST00000505762
6,ENST00000496719
6,ENST00000514921
6,ENST00000370876
6,ENST00000370657
6,ENST00000686857
6,ENST00000460844
6,ENST00000509997
6,ENST00000687437
6,ENST00000479782
6,ENST00000687909
6,ENST00000618533
6,ENST00000274897
6,ENST00000053468
6,ENST00000230361
6,ENST00000370877
7,ENST00000531252
7,ENST00000463790
7,ENST00000497535
7,ENST00000698955
7,ENST00000698951
7,ENST00000223361
7,ENST00000311737
7,ENST00000698959
7,ENST00000413800
7,ENST00000492062
7,ENST00000698950
7,ENST00000462193
7,ENST00000698960
7,ENST00000468401
7,ENST00000611102
7,ENST00000479011
7,ENST00000486171
7,ENST00000359943
7,ENST00000360039
7,ENST00000464009
7,ENST00000478930
7,ENST00000485846
7,ENST00000396946
7,ENST00000355951
7,ENST00000262932
7,ENST00000396095
7,ENST00000613681
7,ENST00000355508
7,ENST00000426156
7,ENST00000418438
7,ENST00000412653
7,ENST00000468410
7,ENST00000433715
7,ENST00000610533
7,ENST00000698945
7,ENST00000360581
7,ENST00000479870
7,ENST00000441774
7,ENST00000222574
7,ENST00000620995
7,ENST00000607681
7,ENST00000356407
7,ENST00000698947
7,ENST00000406581
7,ENST00000612372
7,ENST00000698946
7,ENST00000468073
7,ENST00000287844
7,ENST00000423751
7,ENST00000485416
7,ENST00000411994
7,ENST00000698949
7,ENST00000615129
7,ENST00000356408
7,ENST00000359791
7,ENST00000478172
7,ENST00000491908
7,ENST00000381544
7,ENST00000381542
7,ENST00000498408
7,ENST00000537763
7,ENST00000460532
7,ENST00000483756
7,ENST00000706163
7,ENST00000603731
7,ENST00000346867
7,ENST00000350485
7,ENST00000319273
7,ENST00000704457
7,ENST00000698938
7,ENST00000222597
7,ENST00000432748
7,ENST00000440859
7,ENST00000415884
7,ENST00000420796
7,ENST00000704347
7,ENST00000444334
7,ENST00000417523
7,ENST00000446306
7,ENST00000355540
7,ENST00000359863
7,ENST00000706160
7,ENST00000456197
7,ENST00000706159
7,ENST00000222792
7,ENST00000706158
7,ENST00000396667
7,ENST00000704348
7,ENST00000442107
7,ENST00000704417
7,ENST00000441514
7,ENST00000498000
7,ENST00000482469
7,ENST00000460995
7,ENST00000394035
7,ENST00000398075
7,ENST00000421390
7,ENST00000422745
7,ENST00000704416
7,ENST00000340010
7,ENST00000409350
7,ENST00000455086
7,ENST00000704591
7,ENST00000431940
7,ENST00000447796
7,ENST00000417525
7,ENST00000486422
7,ENST00000419245
7,ENST00000422997
7,ENST00000415421
7,ENST00000434507
7,ENST00000704590
7,ENST00000379083
7,ENST00000634996
7,ENST00000426121
7,ENST00000492782
7,ENST00000446446
7,ENST00000474070
7,ENST00000457196
7,ENST00000404141
7,ENST00000698574
7,ENST00000645066
7,ENST00000396668
7,ENST00000420833
7,ENST00000637585
7,ENST00000642219
7,ENST00000444443
7,ENST00000698573
7,ENST00000704589
7,ENST00000397192
7,ENST00000419436
7,ENST00000439384
7,ENST00000423511
7,ENST00000644824
7,ENST00000636178
7,ENST00000519748
7,ENST00000637486
7,ENST00000637282
7,ENST00000360902
7,ENST00000644350
7,ENST00000522342
7,ENST00000628361
7,ENST00000438033
7,ENST00000439701
7,ENST00000698575
7,ENST00000704587
7,ENST00000704588
7,ENST00000636717
7,ENST00000423337
7,ENST00000447778
7,ENST00000446096
7,ENST00000431668
7,ENST00000524268
7,ENST00000430044
7,ENST00000628781
7,ENST00000630991
7,ENST00000636039
7,ENST00000346667
7,ENST00000265224
7,ENST00000477532
7,ENST00000359197
7,ENST00000413698
7,ENST00000331340
7,ENST00000646110
7,ENST00000615491
7,ENST00000337323
7,ENST00000704349
7,ENST00000491928
7,ENST00000354212
7,ENST00000628980
7,ENST00000706151
7,ENST00000434326
7,ENST00000313375
7,ENST00000355621
7,ENST00000649897
7,ENST00000473814
7,ENST00000496698
7,ENST00000472396
7,ENST00000354613
7,ENST00000427557
7,ENST00000480245
7,ENST00000415615
7,ENST00000377867
7,ENST00000275838
7,ENST00000453275
7,ENST00000456640
7,ENST00000420175
7,ENST00000357512
7,ENST00000450302
7,ENST00000353868
7,ENST00000619756
7,ENST00000393230
7,ENST00000429400
7,ENST00000436844
7,ENST00000427455
7,ENST00000413517
7,ENST00000433360
7,ENST00000438224
7,ENST00000396081
7,ENST00000436400
7,ENST00000442734
7,ENST00000437657
7,ENST00000448127
7,ENST00000453600
7,ENST00000414749
7,ENST00000311350
7,ENST00000381539
7,ENST00000414884
7,ENST00000175506
7,ENST00000394309
7,ENST00000454046
7,ENST00000437628
7,ENST00000394308
7,ENST00000539664
7,ENST00000490531
7,ENST00000345114
7,ENST00000451771
7,ENST00000610600
7,ENST00000431504
7,ENST00000496611
7,ENST00000419037
7,ENST00000480087
7,ENST00000292377
7,ENST00000457641
7,ENST00000334955
7,ENST00000617975
7,ENST00000637441
7,ENST00000406326
7,ENST00000377770
7,ENST00000257663
7,ENST00000644846
7,ENST00000404039
7,ENST00000649716
7,ENST00000287907
7,ENST00000626691
7,ENST00000522391
7,ENST00000445288
7,ENST00000445512
7,ENST00000453332
7,ENST00000706161
7,ENST00000704455
7,ENST00000478106
7,ENST00000706130
7,ENST00000311967
7,ENST00000332007
7,ENST00000440056
7,ENST00000223190
7,ENST00000454688
7,ENST00000444095
7,ENST00000536178
7,ENST00000393232
7,ENST00000328747
7,ENST00000467441
7,ENST00000706164
7,ENST00000490974
7,ENST00000648378
7,ENST00000706162
7,ENST00000486603
7,ENST00000422324
7,ENST00000323037
7,ENST00000419488
7,ENST00000535697
7,ENST00000629359
7,ENST00000419841
7,ENST00000456769
7,ENST00000448720
7,ENST00000316937
7,ENST00000644269
7,ENST00000424654
7,ENST00000704003
7,ENST00000600166
7,ENST00000356142
7,ENST00000457830
7,ENST00000465844
7,ENST00000412160
7,ENST00000444921
7,ENST00000437355
7,ENST00000275605
7,ENST00000395471
7,ENST00000421626
7,ENST00000427797
7,ENST00000612871
7,ENST00000414637
7,ENST00000419984
7,ENST00000421312
7,ENST00000435386
7,ENST00000356860
7,ENST00000424596
7,ENST00000413218
7,ENST00000458611
7,ENST00000436411
7,ENST00000416592
7,ENST00000443233
7,ENST00000431839
7,ENST00000265720
7,ENST00000422290
7,ENST00000617267
7,ENST00000297375
7,ENST00000617537
7,ENST00000472701
7,ENST00000444074
7,ENST00000341617
7,ENST00000705961
7,ENST00000382321
7,ENST00000644110
7,ENST00000699953
7,ENST00000699954
7,ENST00000699929
7,ENST00000297518
7,ENST00000485972
7,ENST00000699930
7,ENST00000699829
7,ENST00000699840
7,ENST00000699932
7,ENST00000699830
7,ENST00000258781
7,ENST00000416698
7,ENST00000222481
7,ENST00000457808
7,ENST00000421043
7,ENST00000361946
7,ENST00000361822
7,ENST00000247881
7,ENST00000416240
7,ENST00000472162
7,ENST00000265631
7,ENST00000339582
7,ENST00000358373
7,ENST00000423588
7,ENST00000705962
7,ENST00000443883
7,ENST00000643595
7,ENST00000401647
7,ENST00000335693
7,ENST00000425308
7,ENST00000477925
7,ENST00000490540
7,ENST00000485929
7,ENST00000297512
7,ENST00000330020
7,ENST00000402802
7,ENST00000354513
7,ENST00000400761
7,ENST00000405692
7,ENST00000465072
7,ENST00000468325
7,ENST00000349064
7,ENST00000377904
7,ENST00000405415
7,ENST00000404406
7,ENST00000542644
7,ENST00000455618
7,ENST00000337579
7,ENST00000539903
7,ENST00000482862
7,ENST00000460391
7,ENST00000393651
7,ENST00000357311
7,ENST00000482897
7,ENST00000489828
7,ENST00000474770
7,ENST00000436072
7,ENST00000628514
7,ENST00000447200
7,ENST00000430911
7,ENST00000413931
7,ENST00000416370
7,ENST00000265732
7,ENST00000481551
7,ENST00000465654
7,ENST00000549489
7,ENST00000497673
7,ENST00000475668
7,ENST00000496410
7,ENST00000620571
7,ENST00000403107
7,ENST00000404077
7,ENST00000435395
7,ENST00000418406
7,ENST00000485920
7,ENST00000297186
7,ENST00000388975
7,ENST00000315322
7,ENST00000422177
7,ENST00000517481
7,ENST00000467334
7,ENST00000469351
7,ENST00000496958
7,ENST00000498704
7,ENST00000393008
7,ENST00000324787
7,ENST00000437644
7,ENST00000621899
7,ENST00000257627
7,ENST00000642456
7,ENST00000406569
7,ENST00000222482
7,ENST00000441298
7,ENST00000417172
7,ENST00000415068
7,ENST00000292393
7,ENST00000492072
7,ENST00000445470
7,ENST00000265849
7,ENST00000699928
7,ENST00000699811
7,ENST00000699814
7,ENST00000699815
7,ENST00000699816
7,ENST00000699752
7,ENST00000699817
7,ENST00000699818
7,ENST00000699819
7,ENST00000699753
7,ENST00000699754
7,ENST00000699755
7,ENST00000699756
7,ENST00000699757
7,ENST00000699758
7,ENST00000699760
7,ENST00000699761
7,ENST00000699762
7,ENST00000449281
7,ENST00000436461
7,ENST00000648294
7,ENST00000473956
7,ENST00000486598
7,ENST00000411955
7,ENST00000437805
7,ENST00000414791
7,ENST00000439952
7,ENST00000394061
7,ENST00000446033
7,ENST00000446959
7,ENST00000699641
7,ENST00000413658
7,ENST00000492838
7,ENST00000488752
7,ENST00000476627
7,ENST00000482202
7,ENST00000653405
7,ENST00000462940
7,ENST00000297533
7,ENST00000392818
7,ENST00000674552
7,ENST00000424697
7,ENST00000643230
7,ENST00000299667
7,ENST00000303915
7,ENST00000412947
7,ENST00000449785
7,ENST00000428683
7,ENST00000642232
7,ENST00000453333
7,ENST00000493259
7,ENST00000642292
7,ENST00000632460
7,ENST00000395540
7,ENST00000699766
7,ENST00000699767
7,ENST00000699768
7,ENST00000699820
7,ENST00000699838
7,ENST00000699916
7,ENST00000699839
7,ENST00000699917
7,ENST00000699918
7,ENST00000699919
7,ENST00000699920
7,ENST00000381112
7,ENST00000480382
7,ENST00000474617
7,ENST00000699822
7,ENST00000699823
7,ENST00000699824
7,ENST00000475551
7,ENST00000648329
7,ENST00000488727
7,ENST00000699837
7,ENST00000699825
7,ENST00000699826
7,ENST00000699951
7,ENST00000699952
7,ENST00000699827
7,ENST00000699828
7,ENST00000699765
7,ENST00000441453
7,ENST00000699764
7,ENST00000699763
7,ENST00000395542
7,ENST00000431948
7,ENST00000265136
7,ENST00000445054
7,ENST00000541586
7,ENST00000421864
7,ENST00000450657
7,ENST00000425229
7,ENST00000265634
7,ENST00000495078
7,ENST00000482285
7,ENST00000475893
7,ENST00000461363
7,ENST00000478532
7,ENST00000483615
7,ENST00000494076
7,ENST00000395655
7,ENST00000361278
7,ENST00000426151
7,ENST00000649521
7,ENST00000394441
7,ENST00000415529
7,ENST00000423724
7,ENST00000258770
7,ENST00000310300
7,ENST00000485554
7,ENST00000544363
7,ENST00000699821
7,ENST00000318238
7,ENST00000636578
7,ENST00000644939
7,ENST00000482157
7,ENST00000356362
7,ENST00000469408
7,ENST00000481939
7,ENST00000700243
7,ENST00000700292
7,ENST00000495819
7,ENST00000433930
7,ENST00000700288
7,ENST00000395747
7,ENST00000700241
7,ENST00000700240
7,ENST00000470984
7,ENST00000347193
7,ENST00000346990
7,ENST00000258682
7,ENST00000700239
7,ENST00000700287
7,ENST00000353185
7,ENST00000700238
7,ENST00000700237
7,ENST00000700291
7,ENST00000453623
7,ENST00000447802
7,ENST00000700236
7,ENST00000700235
7,ENST00000700290
7,ENST00000700246
7,ENST00000497584
7,ENST00000415369
7,ENST00000312849
7,ENST00000503687
7,ENST00000706297
7,ENST00000011473
7,ENST00000455385
7,ENST00000628652
7,ENST00000644650
7,ENST00000647434
7,ENST00000479537
7,ENST00000646730
7,ENST00000288602
7,ENST00000223293
7,ENST00000474605
7,ENST00000307194
7,ENST00000642228
7,ENST00000611999
7,ENST00000492607
7,ENST00000447204
7,ENST00000434545
7,ENST00000429904
7,ENST00000326442
7,ENST00000450753
7,ENST00000646891
7,ENST00000644969
7,ENST00000496384
7,ENST00000675268
7,ENST00000439068
7,ENST00000455302
7,ENST00000424197
7,ENST00000497784
7,ENST00000353625
7,ENST00000306999
7,ENST00000402030
7,ENST00000464557
7,ENST00000479582
7,ENST00000477535
7,ENST00000357234
7,ENST00000489702
7,ENST00000652525
7,ENST00000422233
7,ENST00000493519
7,ENST00000419292
7,ENST00000433641
7,ENST00000297494
7,ENST00000461406
7,ENST00000396904
7,ENST00000407184
7,ENST00000633730
7,ENST00000467517
7,ENST00000484524
7,ENST00000475017
7,ENST00000303921
7,ENST00000547270
7,ENST00000429591
7,ENST00000411863
7,ENST00000647578
7,ENST00000409458
7,ENST00000381990
7,ENST00000258733
7,ENST00000473787
7,ENST00000358707
7,ENST00000700149
7,ENST00000467002
7,ENST00000440254
7,ENST00000700234
7,ENST00000523845
7,ENST00000700285
7,ENST00000700233
7,ENST00000395749
7,ENST00000350811
7,ENST00000405844
7,ENST00000405764
7,ENST00000700284
7,ENST00000700283
7,ENST00000355451
7,ENST00000451388
7,ENST00000649664
7,ENST00000484928
7,ENST00000004103
7,ENST00000461345
7,ENST00000475536
7,ENST00000468689
7,ENST00000442961
7,ENST00000456229
7,ENST00000406735
7,ENST00000442120
7,ENST00000304842
7,ENST00000351870
7,ENST00000465603
7,ENST00000473745
7,ENST00000700150
7,ENST00000357922
7,ENST00000469930
7,ENST00000470347
7,ENST00000474203
7,ENST00000311117
7,ENST00000473063
7,ENST00000478990
7,ENST00000334884
7,ENST00000479838
7,ENST00000257745
7,ENST00000622386
7,ENST00000465112
7,ENST00000297001
7,ENST00000546910
7,ENST00000418498
7,ENST00000475276
7,ENST00000471136
7,ENST00000440172
7,ENST00000422774
7,ENST00000476470
7,ENST00000472695
7,ENST00000460088
7,ENST00000464566
7,ENST00000344576
7,ENST00000275493
7,ENST00000455089
7,ENST00000342916
7,ENST00000420316
7,ENST00000450046
7,ENST00000700145
7,ENST00000495267
7,ENST00000476181
7,ENST00000476671
7,ENST00000478079
7,ENST00000342771
7,ENST00000406775
7,ENST00000403018
7,ENST00000643936
7,ENST00000643587
7,ENST00000656998
7,ENST00000664521
7,ENST00000659051
7,ENST00000644506
7,ENST00000644359
7,ENST00000443672
7,ENST00000611706
7,ENST00000615871
7,ENST00000656200
7,ENST00000647140
7,ENST00000644949
7,ENST00000439256
7,ENST00000449547
7,ENST00000700075
7,ENST00000491245
7,ENST00000343023
7,ENST00000354230
7,ENST00000303887
7,ENST00000700336
7,ENST00000482560
7,ENST00000265734
7,ENST00000667857
7,ENST00000424848
7,ENST00000464029
7,ENST00000247866
7,ENST00000461457
7,ENST00000438956
7,ENST00000405358
7,ENST00000405192
7,ENST00000473512
7,ENST00000483369
7,ENST00000476491
7,ENST00000072869
7,ENST00000242066
7,ENST00000430479
7,ENST00000403527
7,ENST00000674059
7,ENST00000673891
7,ENST00000518318
7,ENST00000416452
7,ENST00000403058
7,ENST00000627859
7,ENST00000706299
7,ENST00000421345
7,ENST00000340652
7,ENST00000426712
7,ENST00000418625
7,ENST00000634737
7,ENST00000706298
7,ENST00000419210
7,ENST00000303904
7,ENST00000425936
7,ENST00000470691
7,ENST00000486037
7,ENST00000465506
7,ENST00000354725
7,ENST00000405218
7,ENST00000476279
7,ENST00000482954
7,ENST00000551012
7,ENST00000642592
7,ENST00000645470
7,ENST00000643915
7,ENST00000484589
7,ENST00000439991
7,ENST00000646437
7,ENST00000642626
7,ENST00000643859
7,ENST00000646039
7,ENST00000433547
7,ENST00000431887
7,ENST00000643868
7,ENST00000181839
7,ENST00000438351
7,ENST00000340829
7,ENST00000421381
7,ENST00000432715
7,ENST00000297323
7,ENST00000621543
7,ENST00000415893
7,ENST00000340150
7,ENST00000308919
7,ENST00000403685
7,ENST00000443137
7,ENST00000443608
7,ENST00000704002
7,ENST00000438383
7,ENST00000429084
7,ENST00000678675
7,ENST00000676524
7,ENST00000678935
7,ENST00000678962
7,ENST00000679001
7,ENST00000678449
7,ENST00000356674
7,ENST00000678697
7,ENST00000678431
7,ENST00000676497
7,ENST00000677396
7,ENST00000678779
7,ENST00000360787
7,ENST00000679243
7,ENST00000677656
7,ENST00000678884
7,ENST00000205386
7,ENST00000422975
7,ENST00000620510
7,ENST00000432317
7,ENST00000418464
7,ENST00000388781
7,ENST00000426572
7,ENST00000304402
7,ENST00000443096
7,ENST00000444446
7,ENST00000455377
7,ENST00000439431
7,ENST00000300303
7,ENST00000498181
7,ENST00000676746
7,ENST00000677339
7,ENST00000678501
7,ENST00000676903
7,ENST00000608362
7,ENST00000677631
7,ENST00000676749
7,ENST00000678035
7,ENST00000678075
7,ENST00000678183
7,ENST00000679021
7,ENST00000422760
7,ENST00000424702
7,ENST00000677321
7,ENST00000677571
7,ENST00000677906
7,ENST00000678277
7,ENST00000678973
7,ENST00000679124
7,ENST00000331113
7,ENST00000679123
7,ENST00000677574
7,ENST00000678631
7,ENST00000678998
7,ENST00000354667
7,ENST00000618183
7,ENST00000677037
7,ENST00000677839
7,ENST00000358647
7,ENST00000679318
7,ENST00000644544
7,ENST00000511313
7,ENST00000703617
7,ENST00000390668
7,ENST00000452963
7,ENST00000360232
7,ENST00000635534
7,ENST00000393489
7,ENST00000378237
7,ENST00000403559
7,ENST00000393495
7,ENST00000393498
7,ENST00000408937
7,ENST00000462331
7,ENST00000350908
7,ENST00000393494
7,ENST00000634623
7,ENST00000635109
7,ENST00000634411
7,ENST00000635638
7,ENST00000703616
7,ENST00000441290
7,ENST00000703615
7,ENST00000703614
7,ENST00000703613
7,ENST00000703612
7,ENST00000440349
7,ENST00000412402
7,ENST00000428457
7,ENST00000635563
7,ENST00000608621
7,ENST00000703618
7,ENST00000423776
7,ENST00000621093
7,ENST00000513438
7,ENST00000358438
7,ENST00000333432
7,ENST00000304166
7,ENST00000275428
7,ENST00000440082
7,ENST00000005374
7,ENST00000409144
7,ENST00000426081
7,ENST00000447901
7,ENST00000409390
7,ENST00000409436
7,ENST00000396211
7,ENST00000409363
7,ENST00000705423
7,ENST00000705424
7,ENST00000431811
7,ENST00000409489
7,ENST00000436116
7,ENST00000292330
7,ENST00000598361
7,ENST00000471646
7,ENST00000506074
7,ENST00000341843
7,ENST00000452278
7,ENST00000348438
7,ENST00000445981
7,ENST00000705350
7,ENST00000470969
7,ENST00000378509
7,ENST00000479257
7,ENST00000542996
7,ENST00000449187
7,ENST00000249364
7,ENST00000535011
7,ENST00000403167
7,ENST00000698982
7,ENST00000698988
7,ENST00000698989
7,ENST00000698991
7,ENST00000452185
7,ENST00000400376
7,ENST00000407643
7,ENST00000258796
7,ENST00000675578
7,ENST00000432734
7,ENST00000005558
7,ENST00000621379
7,ENST00000443101
7,ENST00000445335
7,ENST00000417662
7,ENST00000429448
7,ENST00000429071
7,ENST00000674887
7,ENST00000450124
7,ENST00000675041
7,ENST00000675717
7,ENST00000493278
7,ENST00000674915
7,ENST00000698979
7,ENST00000317271
7,ENST00000348035
7,ENST00000446692
7,ENST00000322090
7,ENST00000698961
7,ENST00000698962
7,ENST00000578372
7,ENST00000446778
7,ENST00000456204
7,ENST00000698965
7,ENST00000698976
7,ENST00000698977
7,ENST00000437587
7,ENST00000415967
7,ENST00000334493
7,ENST00000477459
7,ENST00000469830
7,ENST00000621812
7,ENST00000628331
7,ENST00000439711
7,ENST00000412711
7,ENST00000409041
7,ENST00000421775
7,ENST00000424025
7,ENST00000433720
7,ENST00000000233
7,ENST00000415666
7,ENST00000699088
7,ENST00000698978
7,ENST00000416907
7,ENST00000403825
7,ENST00000440625
7,ENST00000423196
7,ENST00000427817
7,ENST00000422276
7,ENST00000423395
7,ENST00000325979
7,ENST00000408890
7,ENST00000611775
7,ENST00000404984
7,ENST00000476665
7,ENST00000325997
7,ENST00000438376
7,ENST00000415271
7,ENST00000402050
7,ENST00000623361
7,ENST00000645682
7,ENST00000695542
7,ENST00000285928
7,ENST00000695543
7,ENST00000636372
7,ENST00000321736
7,ENST00000636446
7,ENST00000682997
7,ENST00000406197
7,ENST00000688916
7,ENST00000636307
7,ENST00000411938
7,ENST00000249299
7,ENST00000507355
7,ENST00000476927
7,ENST00000513506
7,ENST00000535170
7,ENST00000535603
7,ENST00000462155
7,ENST00000441628
7,ENST00000356264
7,ENST00000325590
7,ENST00000413325
7,ENST00000473520
7,ENST00000194130
7,ENST00000427975
7,ENST00000439260
7,ENST00000539873
7,ENST00000464525
7,ENST00000489144
7,ENST00000395535
7,ENST00000415949
7,ENST00000450622
7,ENST00000352861
7,ENST00000437687
7,ENST00000452753
7,ENST00000447215
7,ENST00000450877
7,ENST00000452895
7,ENST00000379340
7,ENST00000486319
7,ENST00000331762
7,ENST00000405709
7,ENST00000425288
7,ENST00000508848
7,ENST00000445208
7,ENST00000450444
7,ENST00000457718
7,ENST00000699604
7,ENST00000699605
7,ENST00000003084
7,ENST00000674851
7,ENST00000425345
7,ENST00000423717
7,ENST00000426809
7,ENST00000468795
7,ENST00000199448
7,ENST00000488343
7,ENST00000380839
7,ENST00000689011
7,ENST00000476620
7,ENST00000447769
7,ENST00000450180
7,ENST00000334425
7,ENST00000436699
7,ENST00000491150
7,ENST00000473124
7,ENST00000379117
7,ENST00000457837
7,ENST00000421217
7,ENST00000479917
7,ENST00000442065
7,ENST00000445771
7,ENST00000482371
7,ENST00000005259
7,ENST00000649781
7,ENST00000465919
7,ENST00000647978
7,ENST00000648260
7,ENST00000676403
7,ENST00000454308
7,ENST00000676140
7,ENST00000699599
7,ENST00000647720
7,ENST00000699600
7,ENST00000675859
7,ENST00000389266
7,ENST00000675693
7,ENST00000426106
7,ENST00000440017
7,ENST00000444718
7,ENST00000455500
7,ENST00000199447
7,ENST00000676259
7,ENST00000675651
7,ENST00000674616
7,ENST00000674737
7,ENST00000676164
7,ENST00000671817
7,ENST00000444666
7,ENST00000699585
7,ENST00000699601
7,ENST00000699602
7,ENST00000685018
7,ENST00000687278
7,ENST00000649850
7,ENST00000649406
7,ENST00000674815
7,ENST00000332375
7,ENST00000674062
7,ENST00000393118
7,ENST00000443197
7,ENST00000435928
7,ENST00000416938
7,ENST00000421755
7,ENST00000446007
7,ENST00000359593
7,ENST00000439416
7,ENST00000448268
7,ENST00000223273
7,ENST00000620985
7,ENST00000432096
7,ENST00000379958
7,ENST00000446617
7,ENST00000445569
7,ENST00000361901
7,ENST00000430085
7,ENST00000361675
7,ENST00000005257
7,ENST00000454108
7,ENST00000422748
7,ENST00000436179
7,ENST00000434466
7,ENST00000394468
7,ENST00000440868
7,ENST00000341723
7,ENST00000453812
7,ENST00000424922
7,ENST00000418952
7,ENST00000495522
7,ENST00000422582
7,ENST00000674049
7,ENST00000673992
7,ENST00000673970
7,ENST00000673780
7,ENST00000673720
7,ENST00000673709
7,ENST00000461065
7,ENST00000468796
7,ENST00000467724
7,ENST00000335367
7,ENST00000469901
7,ENST00000622464
7,ENST00000479901
7,ENST00000473312
7,ENST00000673689
7,ENST00000673665
7,ENST00000673784
7,ENST00000673757
7,ENST00000316368
7,ENST00000611620
7,ENST00000620220
7,ENST00000397238
7,ENST00000463381
7,ENST00000493463
7,ENST00000603053
7,ENST00000445295
7,ENST00000450807
7,ENST00000466704
7,ENST00000311160
7,ENST00000676210
7,ENST00000699597
7,ENST00000419981
7,ENST00000430029
7,ENST00000430982
7,ENST00000292478
7,ENST00000435235
7,ENST00000350573
7,ENST00000394000
7,ENST00000198536
7,ENST00000453419
7,ENST00000432297
7,ENST00000463263
7,ENST00000458161
7,ENST00000437637
7,ENST00000462132
7,ENST00000437945
7,ENST00000223215
7,ENST00000421001
7,ENST00000393187
7,ENST00000433159
7,ENST00000399874
7,ENST00000378576
7,ENST00000427521
7,ENST00000416162
7,ENST00000341441
7,ENST00000350320
7,ENST00000672279
7,ENST00000705486
7,ENST00000413834
7,ENST00000634600
7,ENST00000451138
7,ENST00000335503
7,ENST00000705472
7,ENST00000705473
7,ENST00000705474
7,ENST00000442536
7,ENST00000415929
7,ENST00000413551
7,ENST00000434451
7,ENST00000456696
7,ENST00000417852
7,ENST00000414568
7,ENST00000430040
7,ENST00000400758
7,ENST00000360274
7,ENST00000403562
7,ENST00000537384
7,ENST00000406797
7,ENST00000544935
7,ENST00000438306
7,ENST00000445716
7,ENST00000415397
7,ENST00000427372
7,ENST00000494079
7,ENST00000456502
7,ENST00000403952
7,ENST00000440747
7,ENST00000437419
7,ENST00000297440
7,ENST00000399034
7,ENST00000699598
7,ENST00000635047
7,ENST00000399035
7,ENST00000473541
7,ENST00000359195
7,ENST00000456331
7,ENST00000484324
7,ENST00000476062
7,ENST00000011292
7,ENST00000604896
7,ENST00000481342
7,ENST00000675051
7,ENST00000674807
7,ENST00000675529
7,ENST00000674643
7,ENST00000675810
7,ENST00000676088
7,ENST00000400479
7,ENST00000223029
7,ENST00000395332
7,ENST00000362000
7,ENST00000395331
7,ENST00000415999
7,ENST00000395236
7,ENST00000013222
7,ENST00000409539
7,ENST00000409061
7,ENST00000673785
7,ENST00000446805
7,ENST00000699596
7,ENST00000496166
7,ENST00000635175
7,ENST00000440650
7,ENST00000393083
7,ENST00000485569
7,ENST00000275603
7,ENST00000618959
7,ENST00000447516
7,ENST00000333538
7,ENST00000324306
7,ENST00000491431
7,ENST00000316286
7,ENST00000304874
7,ENST00000284601
7,ENST00000449795
7,ENST00000284602
7,ENST00000297203
7,ENST00000433881
7,ENST00000289495
7,ENST00000340694
7,ENST00000378061
7,ENST00000483014
7,ENST00000652332
7,ENST00000286091
7,ENST00000413966
7,ENST00000253861
7,ENST00000393161
7,ENST00000673518
7,ENST00000672498
7,ENST00000699190
7,ENST00000348225
7,ENST00000699293
7,ENST00000621318
7,ENST00000643160
7,ENST00000380984
7,ENST00000242108
7,ENST00000444777
7,ENST00000534978
7,ENST00000611269
7,ENST00000430750
7,ENST00000389103
7,ENST00000348165
7,ENST00000263549
7,ENST00000473341
7,ENST00000489809
7,ENST00000435251
7,ENST00000446820
7,ENST00000435861
7,ENST00000429179
7,ENST00000442516
7,ENST00000430490
7,ENST00000438930
7,ENST00000454217
7,ENST00000439827
7,ENST00000421579
7,ENST00000441140
7,ENST00000484111
7,ENST00000491598
7,ENST00000463194
7,ENST00000425780
7,ENST00000451769
7,ENST00000324432
7,ENST00000457529
7,ENST00000446600
7,ENST00000413936
7,ENST00000423646
7,ENST00000456590
7,ENST00000361669
7,ENST00000493156
7,ENST00000479105
7,ENST00000223167
7,ENST00000507606
7,ENST00000430969
7,ENST00000399434
7,ENST00000434361
7,ENST00000413081
7,ENST00000440081
7,ENST00000455076
7,ENST00000328270
7,ENST00000399537
7,ENST00000636804
7,ENST00000443874
7,ENST00000635746
7,ENST00000644661
7,ENST00000342645
7,ENST00000428878
7,ENST00000406875
7,ENST00000480432
7,ENST00000494019
7,ENST00000470266
7,ENST00000497430
7,ENST00000485545
7,ENST00000621097
7,ENST00000491206
7,ENST00000055077
7,ENST00000350513
7,ENST00000265388
7,ENST00000627585
7,ENST00000482320
7,ENST00000471234
7,ENST00000471166
7,ENST00000352131
7,ENST00000408979
7,ENST00000408955
7,ENST00000418316
7,ENST00000456006
7,ENST00000437081
7,ENST00000618073
7,ENST00000612337
7,ENST00000441315
7,ENST00000258738
7,ENST00000406935
7,ENST00000443026
7,ENST00000404938
7,ENST00000619012
7,ENST00000652003
7,ENST00000614832
7,ENST00000611578
7,ENST00000411471
7,ENST00000422643
7,ENST00000476059
7,ENST00000396912
7,ENST00000614461
7,ENST00000610322
7,ENST00000618035
7,ENST00000615250
7,ENST00000265304
7,ENST00000498107
7,ENST00000413807
7,ENST00000467681
7,ENST00000463093
7,ENST00000484178
7,ENST00000473783
7,ENST00000481508
7,ENST00000344575
7,ENST00000353796
7,ENST00000465582
7,ENST00000423517
7,ENST00000333891
7,ENST00000638023
7,ENST00000409980
7,ENST00000416801
